web-scraper-order,web-scraper-start-url,cat,cat-href,title,title-href,info
"1520656954-322","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","9. SLUSH DRINK","http://www.cookbooks.com/Recipe-Details.aspx?id=554018","<p class=""H2""><font size=""5"">SLUSH DRINK</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 (12 oz.)  can frozen orange juice<br>1 (12 oz.)  can frozen lemonade<br>2  c. tea (made with 4 tea bags)<br>3/4  c. sugar<br>7  c. water<br>4  c. whiskey<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix together and put into freezer.  When frozen, add 1 ice cream scoop of slush to glass and fill with Sprite, 7-Up or ginger ale.</p></td></tr></tbody></table>"
"1520657161-415","http://www.cookbooks.com/","Pizza","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=pizza","6. PIZZA IN A POCKET","http://www.cookbooks.com/Recipe-Details.aspx?id=464","<p class=""H2""><font size=""5"">PIZZA IN A POCKET</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/pizza-pocket.jpg"" alt=""PIZZA IN A POCKET"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  pkg. pita bread (10 to 12)<br>2  lb. Mozzarella cheese, shredded<br>1  onion, diced<br>1  medium green pepper, diced<br>1  pkg. pepperoni, sliced<br>1/2 to 1  lb. sausage, cooked<br>1/2  lb. mushrooms, sliced<br>2  cans pizza sauce<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Place all ingredients in separate bowls and have the children create their own pizzas.  Place on cookie sheet and bake at 400° until cheese is melted.  Great idea for sleepovers and birthday parties.</p></td></tr></tbody></table>"
"1520657025-354","http://www.cookbooks.com/","Nuts","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=nut","7. APPLE NUT DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=283","<p class=""H2""><font size=""5"">APPLE NUT DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. sugar<br>3/4  c. sifted flour<br>2  tsp. baking powder<br>1  Tbsp. softened shortening<br>1/2  c. evaporated milk<br>1  tsp. vanilla<br>3  c. chopped, peeled apples<br>1/2  c. broken nutmeats<br>2  Tbsp. brown sugar<br>2  Tbsp. softened butter<br>1/3  c. flour<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix sugar, sifted flour, baking powder, shortening, evaporated milk and vanilla with a fork until well blended.  Stir in chopped apples and nuts until well coated with batter.  Spread evenly in greased 9-inch pan.  Combine brown sugar, softened butter and the 1/3 cup flour; sprinkle over apple mixture in pan.  Bake in 400° oven for 30 to 35 minutes, until top is golden brown.  Serve with cream or ice cream.</p></td></tr></tbody></table>"
"1520657126-399","http://www.cookbooks.com/","Pasta","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=pasta","7. FIRST CLASS PASTA SAUCE","http://www.cookbooks.com/Recipe-Details.aspx?id=665","<p class=""H2""><font size=""5"">FIRST CLASS PASTA SAUCE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. lean ground beef<br>1  c. chopped onion<br>1  large garlic clove, crushed<br>1 (28 oz.)  can whole, peeled tomatoes and juice<br>2 (6 oz.)  cans tomato paste<br>1  c. water<br>1  c. sliced fresh mushrooms<br>1  bay leaf<br>1  tsp. dried oregano leaves<br>1/2  tsp. dried basil leaves<br>1  tsp. salt<br>1/8  tsp. pepper<br>1  lb. cooked, drained pasta<br>1/2  c. grated Parmesan cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Brown ground beef with onion and garlic in large saucepan. Drain fat.  Cut up tomatoes; add tomatoes and juice, tomato paste, water, mushrooms, bay leaf, oregano, basil, salt and pepper.  Heat to boiling.  Reduce heat and cook, uncovered, stirring occasionally, 30 minutes.  Remove bay leaf.  Serve over cooked pasta.  Sprinkle with Parmesan cheese.  Makes 8 servings.</p></td></tr></tbody></table>"
"1520656935-314","http://www.cookbooks.com/","Thanksgiving","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=thanksgiving","2. THANKSGIVING TURKEY","http://www.cookbooks.com/Recipe-Details.aspx?id=2304","<p class=""H2""><font size=""5"">THANKSGIVING TURKEY</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">  turkey<br>1  unpeeled quartered apple<br>3  stalks celery<br>1  onion<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      This is for any size turkey so long as you have a roaster large enough to hold it with the lid tightly fitting; no foil cover please.  It will work with a gas or electric stove if your oven registers the correct temperature.</p><p class=""H1"">      Preheat oven to 475°, very hot.  About nine or ten o'clock, place turkey that has been completely thawed and allowed to come near to room temperature in a covered roaster.  Place an unpeeled quartered apple, 3 stalks of celery and an onion in the cavity. Melt 1 stick of butter and pour over turkey after it has been salted and peppered.  Add 1 quart of warm water.  Cover tightly and bake for 1 hour.</p><p class=""H1"">      Turn off oven.  Do not open oven door, leave all night.  In the morning when you look at it, it will be a golden brown.  You will have plenty of broth for dressing and gravy and the tenderest turkey you ever tasted.</p></td></tr></tbody></table>"
"1520657573-598","http://www.cookbooks.com/","Healthy","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Healthy&strSearch=Healthy%20Lite","9. ""LITE"" CARROT CAKE","http://www.cookbooks.com/Recipe-Details.aspx?id=960318","<p class=""H2""><font size=""5"">""LITE"" CARROT CAKE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/carrot-cake.jpg"" alt=""&quot;LITE&quot; CARROT CAKE"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  c. all-purpose flour<br>3/4  c. + 2 Tbsp. sugar<br>1  tsp. baking powder<br>1  tsp. baking soda<br>1/2  tsp. salt<br>2  tsp. cinnamon<br>3  c. shredded carrots<br>1/4  c. corn oil<br>4  egg whites<br>1 (8 oz.)  can unsweetened crushed pineapple<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      You will also need vegetable cooking spray.</p><p class=""H1"">      Preheat oven at 350°.  Coat a (13 x 9 x 2-inch) baking pan with cooking spray.  Combine dry ingredients in a large mixer bowl, stirring well.  Set aside.  Drain pineapple, reserving 1 tablespoon plus 2 teaspoons juice.  Set pineapple and juice aside.  Add carrots, oil, egg whites and pineapple to dry ingredients.  Mix until moistened; beat at medium speed of an electric mixer for 2 minutes.  Pour into prepared baking pan.</p><p class=""H1"">      Bake in 325° oven for 50 to 60 minutes or until wooden pick inserted in center comes out clean.  Cool thoroughly on wire rack. Frost with cream cheese frosting.</p></td></tr></tbody></table><p class=""H3""><strong>Frosting for ""Lite"" Carrot Cake:</strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 (8 oz.)  pkg. light cream cheese<br>3/4  c. powdered sugar<br>1  tsp. vanilla extract<br>1  Tbsp. reserved pineapple juice<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Beat cream cheese, powdered sugar and pineapple juice until smooth.  Stir in vanilla.  Spread over cake.</p><p class=""H1"">      Yields 16 servings with 207 calories, 36 grams carbohydrates, 69% calories from carbohydrates, 21 grams sugars, 15 grams complex carbohydrates, 5 grams fat, 22.6% calories from fat and 7 mg cholesterol.</p></td></tr></tbody></table>"
"1520657195-430","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","6. BAKED FISH WITH PAPAYA SALSA","http://www.cookbooks.com/Recipe-Details.aspx?id=601","<p class=""H2""><font size=""5"">BAKED FISH WITH PAPAYA SALSA</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2 to 2  lb. thick, firm, fleshy fish fillets (sea bass, snapper, halibut, orange roughy)<br>1  c. Papaya Salsa<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Preheat the oven to 350°.  Place the fish in a baking dish. Spread the salsa on top.  Cover with foil and bake for 10 minutes. Remove the foil and continue to bake for 5 to 10 minutes longer or until the fish is tender and flaky.  Serve hot, garnished with cilantro sprigs.  Serves 4.</p></td></tr></tbody></table>"
"1520657483-558","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","8. BUNNY PATCH DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=2452","<p class=""H2""><font size=""5"">BUNNY PATCH DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 (10.75 oz.)  pkg. frozen pound cake, thawed<br>1 (21 oz.)  can pie filling (any flavor)<br>1  box Cool Whip<br>1  c. coconut<br>  green food coloring<br>  jelly beans, assorted Easter candies and decorations<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Slice cake into 10 slices.  Line bottom of 12 x 8-inch baking dish with cake slices.  Top with pie filling and all of the whipped topping.  Refrigerate 1 hour or until ready to serve.  Tint coconut pale green with food coloring.  Sprinkle over center of whipped topping.  Decorate with jelly beans, Easter candies and decorations.</p></td></tr></tbody></table>"
"1520656963-326","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","5. ORANGE SLUSH DRINK","http://www.cookbooks.com/Recipe-Details.aspx?id=877122","<p class=""H2""><font size=""5"">ORANGE SLUSH DRINK</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 (12 oz.)  can frozen orange juice<br>1  c. water<br>1  c. milk<br>1  tsp. vanilla<br>  several ice cubes<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix and blend in blender until a thick slush.  Serve.</p></td></tr></tbody></table>"
"1520657481-557","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","9. VALENTINE DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=2695","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1520657105-390","http://www.cookbooks.com/","Breads","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Breads&strSearch=Breads%20Roll%20Pastry","1. CRESCENT ROLL PASTRY","http://www.cookbooks.com/Recipe-Details.aspx?id=609932","<p class=""H2""><font size=""5"">CRESCENT ROLL PASTRY</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/crescent-rolls.jpg"" alt=""CRESCENT ROLL PASTRY"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2 (8 oz.)  pkg. cream cheese, softened (to room temperature)<br>2 (8 oz. each)  pkg. crescent rolls<br>1  egg yolk (save white)<br>3/4  c. granulated sugar<br>1  tsp. vanilla<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Spray 13 x 9-inch pan with vegetable spray.  Mix cream cheese, egg yolk, sugar and vanilla together in electric mixer until well blended.  Place 1 package crescent rolls on bottom of pan.  Spread cream cheese mixture on top.  Place the package of crescent rolls on top of cream cheese mixture.  Brush top with egg white.  Bake in preheated 350° oven for 30 minutes until top is golden brown.</p></td></tr></tbody></table>"
"1520657604-612","http://www.cookbooks.com/","Quick and Easy","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=Quick%20Easy","10. 3 QUICK AND EASY FRUIT DESSERTS","http://www.cookbooks.com/Recipe-Details.aspx?id=466299","<p class=""H2""><font size=""5"">3 QUICK AND EASY FRUIT DESSERTS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong>No 1:</strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  pt. vanilla ice cream<br>2  c. champagne<br>1/2  c. chopped peaches<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix in a blender until smooth.</p></td></tr></tbody></table><p class=""H3""><strong>No 2:</strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">  raspberry jam<br>  a little Grand Marnier<br>  sliced peaches<br>  vanilla ice cream<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix jam with Grand Marnier.  Add peaches.  Serve over vanilla ice cream.</p></td></tr></tbody></table><p class=""H3""><strong>No 3:</strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">  strawberries, blueberries, sliced plums and nectarines<br>  sugar<br>  sweet white wine<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix fruits together in a glass dish.  Sprinkle with sugar and top with white wine.  Bake at 325° for 20 minutes.</p><p class=""H1"">      These are 3 separate simple fruit desserts.</p></td></tr></tbody></table>"
