web-scraper-order,web-scraper-start-url,veg,veg-href,page,page-href,title,title-href,info
"1520704716-493","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","8","http://www.cookbooks.com/recipes-search.aspx?page=8","116. GRILLED VEGGIES","http://www.cookbooks.com/Recipe-Details.aspx?id=1498","<p class=""H2""><font size=""5"">GRILLED VEGGIES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  medium zucchini<br>1/2  onion<br>1/2  lb. mushrooms<br>2  medium crookneck squash<br>3  tomatoes<br>4  Tbsp. margarine<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Slice squash, onion and mushrooms.  Chop tomatoes.  Lay out on a large piece of heavy-duty foil.  Cut butter in pieces and scatter over vegetables.  Fold over foil and seal well.  Cook on barbecue grill for 15 to 20 minutes, turning several times.</p></td></tr></tbody></table>"
"1520704280-315","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","20","http://www.cookbooks.com/recipes-search.aspx?page=20","295. BROCCOLI SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=5148","<p class=""H2""><font size=""5"">BROCCOLI SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  bunches broccoli<br>1/2  c. raisins<br>1/2  c. pecans<br>1/2  c. red onions, chopped<br>1  c. mayonnaise<br>1/2  c. sugar<br>2  Tbsp. apple cider vinegar<br>12  slices bacon, cooked and drained<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix all ingredients except bacon together.  Let stand overnight.  Add bacon just before serving.</p></td></tr></tbody></table>"
"1520704337-340","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","18","http://www.cookbooks.com/recipes-search.aspx?page=18","270. HOT POTATO SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=4434","<p class=""H2""><font size=""5"">HOT POTATO SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">6  to 8 large potatoes, cooked, drained and sliced<br>1/4  lb. bacon, cooked<br>2  onions, chopped<br>2  Tbsp. flour<br>1  c. sugar<br>2  tsp. salt<br>1/2  tsp. pepper<br>1  c. vinegar<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Put potatoes in casserole dish.  Brown onions in bacon grease.  Stir in flour.  Add sugar, salt, pepper and vinegar. Cook until thick.  Add crumbled bacon.  Simmer 15 to 20 minutes. Pour over potatoes and punch.  Bake at 350° for 30 minutes.</p></td></tr></tbody></table>"
"1520704528-410","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","14","http://www.cookbooks.com/recipes-search.aspx?page=14","199. OLD FASHION CANDIED YAMS","http://www.cookbooks.com/Recipe-Details.aspx?id=2584","<p class=""H2""><font size=""5"">OLD FASHION CANDIED YAMS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3  medium yams<br>1  c. sugar<br>1  Tbsp. nutmeg<br>1/4  stick butter or margarine<br>1  tsp. vanilla flavor<br>  pinch of salt<br>1 1/2  c. water<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Peel and cut yams in quarters.  Sprinkle with sugar and nutmeg; add butter.  Add vanilla, salt and water.  Cover and simmer over medium heat until liquid forms a syrup.  Remove from heat and serve.</p></td></tr></tbody></table>"
"1520704804-533","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","6","http://www.cookbooks.com/recipes-search.aspx?page=6","76. BAKED CREAMED CABBAGE","http://www.cookbooks.com/Recipe-Details.aspx?id=1324","<p class=""H2""><font size=""5"">BAKED CREAMED CABBAGE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  medium head cabbage<br>1/2  c. boiling water<br>1 1/2  c. soy milk<br>3  Tbsp. soy margarine<br>3  Tbsp. whole-wheat flour<br>1/2  tsp. vegie-sal<br>1/4  c. whole wheat cracker crumbs<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Shred cabbage very fine and cook 9 minutes in boiling water. Drain cabbage well and place in buttered 1 1/2-quart casserole dish.  Melt margarine in saucepan and stir in flour and vegie-sal until smooth.  Add soy milk gradually; continue stirring until thickened.  Pour sauce over cabbage and sprinkle cracker crumbs over top.  Bake at 350° for 15 to 25 minutes.</p></td></tr></tbody></table>"
"1520704611-446","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","11","http://www.cookbooks.com/recipes-search.aspx?page=11","163. CHEDDAR BAKED POTATOES","http://www.cookbooks.com/Recipe-Details.aspx?id=2317","<p class=""H2""><font size=""5"">CHEDDAR BAKED POTATOES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  can cream of mushroom soup<br>4  to 5 medium potatoes, cut into 1/4-inch slices<br>1/2  tsp. paprika<br>1/4  tsp. pepper<br>1  c. Cheddar cheese, shredded<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine soup, paprika and pepper.  In greased 2-quart baking dish, arrange potatoes in overlapping rows.  Sprinkle with cheese. Spoon soup mixture over cheese.  Cover; bake at 400° for 45 minutes.  Uncover; bake 10 minutes or until potatoes are fork-tender.</p></td></tr></tbody></table>"
"1520704685-479","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","9","http://www.cookbooks.com/recipes-search.aspx?page=9","130. POTATO LATKES","http://www.cookbooks.com/Recipe-Details.aspx?id=1692","<p class=""H2""><font size=""5"">POTATO LATKES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/4  tsp. pepper<br>1/4  c. flour<br>1  Tbsp. oil<br>1  tsp. baking powder<br>  oil for frying<br>6  potatoes<br>1  small onion, grated<br>3  eggs<br>1  tsp. salt<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Grate potatoes and drain well.  Blend in remaining ingredients. Drop from a spoon into hot oil and brown on both sides.</p></td></tr></tbody></table>"
"1520704568-428","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","13","http://www.cookbooks.com/recipes-search.aspx?page=13","181. BLOOMIN' ONION CHRYSANTHEMUMS","http://www.cookbooks.com/Recipe-Details.aspx?id=2339","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1520704602-443","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","12","http://www.cookbooks.com/recipes-search.aspx?page=12","166. AMISH TOMATOES","http://www.cookbooks.com/Recipe-Details.aspx?id=2321","<p class=""H2""><font size=""5"">AMISH TOMATOES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  qt. canned tomatoes<br>2  Tbsp. oleo<br>3  Tbsp. brown sugar<br>3  Tbsp. flour<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Pick young, small okra pods, cut off each end and slice into 1/2-inch slices.  Roll okra in a mixture of 1 cup corn meal and 1/2 cup flour.  Heat 1/4 cup oil in an iron skillet.  Add okra and fry until golden brown, stirring often.  Sprinkle 1 teaspoon salt and 1/2 teaspoon pepper on when okra is about half done.  Add more oil if needed.</p><p class=""H1"">      Okra will not stay in the solid balls that pass for fried okra today, rather they will mix together like hash browns.  Be careful not to have the pan too hot, it will burn easily.</p></td></tr></tbody></table>"
"1520704454-376","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","16","http://www.cookbooks.com/recipes-search.aspx?page=16","233. VEGGIE SQUARES","http://www.cookbooks.com/Recipe-Details.aspx?id=3053","<p class=""H2""><font size=""5"">VEGGIE SQUARES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2 (8 oz.)  pkg. cream cheese<br>1/4  c. mayonnaise<br>1  pkg. Ranch dressing mix<br>2  crescent dinner rolls<br>2  c. chopped broccoli<br>2  c. chopped green peppers<br>2  c. chopped red peppers<br>2  c. shredded Cheddar cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Spread crescent rolls onto slightly greased cookie sheet. Bake per directions or until slightly brown.  Cool.  Mix cream cheese and mayo.  Add dry Ranch Dressing mix.  Spread over crescent rolls.  Spread with remaining ingredients and refrigerate.  Cut into squares and serve.</p></td></tr></tbody></table>"
"1520704499-397","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","15","http://www.cookbooks.com/recipes-search.aspx?page=15","212. BAKED SQUASH CASSEROLE","http://www.cookbooks.com/Recipe-Details.aspx?id=2597","<p class=""H2""><font size=""5"">BAKED SQUASH CASSEROLE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  lb. zucchini or yellow summer squash<br>3  Tbsp. chopped onion<br>3  eggs, beaten<br>1/2  tsp. Tabasco sauce<br>2  tsp. parsley flakes<br>  salt and pepper to taste<br>1/2  c. butter or margarine, melted<br>2  c. cracker crumbs<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Slice  squash  in  1/2-inch  pieces.  Boil 3 minutes or until tender.  Drain;  add  onion,  eggs and seasonings.  Mix until well  blended.  Pour  into  1-quart buttered casserole. Mix butter  and  crumbs;  sprinkle over squash.  Bake at 350° for 35 to 40 minutes until browned.  Makes 6 servings.</p></td></tr></tbody></table>"
"1520704769-517","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","7","http://www.cookbooks.com/recipes-search.aspx?page=7","92. STUFFED PEPPERS","http://www.cookbooks.com/Recipe-Details.aspx?id=1474","<p class=""H2""><font size=""5"">STUFFED PEPPERS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3  medium green peppers<br>1  lb. lean ground beef<br>1  Tbsp. onion, chopped<br>1  Tbsp. green pepper, chopped<br>1 (8 oz.)  can tomato sauce<br>1/2  c. Minute rice<br>2  small whole tomatoes<br>1/2  c. water<br>  salt and pepper to taste<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Brown onion and beef in a skillet.  Add remaining ingredients and simmer for 10 to 15 minutes.  While stuffing is simmering, cut pepper tops off and clean seeds out.  Stuff peppers and put a spoonful of tomato sauce on top of each.  Place peppers on grill. Cover and cook 40 to 50 minutes.</p></td></tr></tbody></table>"
"1520704326-336","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","19","http://www.cookbooks.com/recipes-search.aspx?page=19","274. BROCCOLI SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=4565","<p class=""H2""><font size=""5"">BROCCOLI SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  bunch fresh broccoli<br>1  c. golden raisins<br>1 small  can Mandarin oranges<br>1  c. mayonnaise<br>3  Tbsp. apple cider vinegar<br>1/3  c. sugar<br>12  oz. pkg. bacon, fried and crumbled<br>1/2  c. cashews<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cut broccoli; mix broccoli, raisins, and oranges and set aside. In another bowl, mix mayonnaise, vinegar, and sugar; gently fold into the broccoli mixture. Add cashews and bacon crumbles.</p></td></tr></tbody></table>"
"1520704447-374","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","16","http://www.cookbooks.com/recipes-search.aspx?page=16","235. MARINATED MUSHROOMS","http://www.cookbooks.com/Recipe-Details.aspx?id=3097","<p class=""H2""><font size=""5"">MARINATED MUSHROOMS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. fresh mushrooms<br>1/4  c. olive oil<br>1/2  c. wine vinegar<br>1/2  onion, finely chopped<br>1  clove garlic<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">	If mushrooms are very small, leave on stems; if large, remove stems and save for some other dish. Cook mushrooms in boiling salted water for 10 minutes; drain well.</p><p class=""H1"">	 Make a French dressing with the remaining ingredients and marinate mushrooms for at least 12 hours. Serve on picks.</p></td></tr></tbody></table>"
